name,address,road_address,lng,lat,tel,img,washer_cnt,dryer_cnt,id
워시엔조이 까치산역점,서울 강서구 화곡동 915-1,서울 강서구 강서로7길 65,126.8441606,37.52921834,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%224Foriginal,7,3,1902187654
크린토피아 코인워시 방화신안점,서울 강서구 방화동 553-30,서울 강서구 양천로14길 52,126.8094175,37.57089797,02-2661-7882,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%225Foriginal,6,6,16536063
워시엔조이 화곡점,서울 강서구 화곡동 1049-5,서울 강서구 화곡로25길 35,126.8378683,37.54271405,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%226Foriginal,5,6,25599205
크린토피아 코인워시365 등촌진로아파트점,서울 강서구 등촌동 663-3,서울 강서구 화곡로63길 133,126.8455929,37.55881622,02-577-7871,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%227Foriginal,7,4,1914758783
크린토피아 코인워시 화곡6동점,서울 강서구 화곡동 975-31,서울 강서구 화곡로50길 16,126.8486723,37.54940299,02-2695-3989,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%228Foriginal,3,6,23737481
크린토피아 코인워시 강서마곡벨리오점,서울 강서구 마곡동 727-1229,서울 강서구 강서로 439,126.8398988,37.56468043,02-3663-9696,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%229Foriginal,7,5,221210622
크린토피아 코인워시 마곡역점,서울 강서구 마곡동 727-1084,서울 강서구 마곡중앙6로 10,126.8282097,37.56038517,02-3664-0802,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%230Foriginal,4,3,142500798
워시엔조이 등촌역점,서울 강서구 등촌동 646-39,서울 강서구 공항대로57길 27,126.8631242,37.55269665,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%231Foriginal,9,5,978306890
크린토피아 코인워시 구로5동점,서울 구로구 구로동 106-10,서울 구로구 가마산로27길 24,126.8916405,37.49795617,02-855-7111,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%232Foriginal,8,4,27386297
워시테리아 남구로점,서울 구로구 구로동 797-47,서울 구로구 디지털로27길 86,126.8894439,37.48444984,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%233Foriginal,3,6,1224327678
화이트365 오류동점,서울 구로구 오류동 81-271,서울 구로구 경인로15나길 8,126.8381845,37.49586597,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%234Foriginal,3,5,1946575741
화이트365 신도림점,서울 구로구 구로동 40-11,서울 구로구 공원로8길 25,126.8907007,37.50342621,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%235Foriginal,3,3,483558888
크린토피아 코인워시 구로항동한양수자인점,서울 구로구 항동 158-1,서울 구로구 항동로 42,126.8245742,37.47780028,02-2066-9272,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%236Foriginal,5,6,1296459361
크린토피아 코인워시365 오류삼거리점,서울 구로구 오류동 6-63,서울 구로구 고척로 5,126.8405448,37.49522406,010-2431-1203,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%237Foriginal,5,6,1372832304
워시테리아 구로점,서울 구로구 구로동 111,서울 구로구 공원로7길 29,126.8877054,37.50155021,1577-8394,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%238Foriginal,9,3,1035906918
크린토피아 코인워시 개봉한진아파트점,서울 구로구 개봉동 357-18,,126.8534037,37.48637842,02-2685-4500,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%239Foriginal,8,5,2006976381
워시테리아 개봉점,서울 구로구 개봉동 306-29,서울 구로구 개봉로17라길 49,126.8534528,37.49367663,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%240Foriginal,9,4,1817233824
더런드리 신도림점,서울 구로구 신도림동 398-2,서울 구로구 신도림로 20,126.8785753,37.50651923,010-8876-6482,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%241Foriginal,8,3,1660651315
워시엔조이 구로개봉점,서울 구로구 개봉동 109-17,서울 구로구 고척로27길 83,126.8457299,37.50552763,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%242Foriginal,4,3,60069552
크린업24 구로점,서울 구로구 구로동 792-26,서울 구로구 디지털로27라길 39-2,126.8890339,37.48646411,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%243Foriginal,7,3,1243011276
화이트365 개봉점,서울 구로구 개봉동 328-16,서울 구로구 개봉로15길 10,126.855459,37.49004985,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%244Foriginal,4,4,133061226
더런드리,서울 구로구 오류동 64-28,서울 구로구 경인로20가길 68,126.846646,37.49558533,010-4861-9807,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%245Foriginal,5,4,2071857119
크린업24 오류동역점,서울 구로구 오류동 64-28,서울 구로구 경인로20가길 68,126.846646,37.49558533,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%246Foriginal,9,5,52613620
크린토피아 코인워시 가산동주민센터점,서울 금천구 가산동 143-20,서울 금천구 디지털로12길 37,126.8903002,37.47721734,070-8873-1717,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%247Foriginal,8,3,1990897043
크린토피아 코인워시 금천롯데캐슬점,서울 금천구 독산동 1156,서울 금천구 시흥대로 315,126.896311,37.46109558,02-807-8585,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%248Foriginal,10,6,883506073
크린토피아 코인워시365 독산제일점,서울 금천구 독산동 1016-22,서울 금천구 독산로73길 32,126.9000059,37.46797078,010-2057-3843,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%249Foriginal,9,5,1278635710
워시엔조이 독산점,서울 금천구 독산동 148-12,서울 금천구 시흥대로145길 19,126.8954877,37.4736144,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%250Foriginal,10,5,1106498584
크린업24 독산점,서울 금천구 독산동 143-12,서울 금천구 시흥대로 487,126.8983318,37.47708396,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%251Foriginal,3,6,1307363748
크린토피아 코인워시365 남서울힐스테이트점,서울 금천구 시흥동 985-13,서울 금천구 시흥대로39길 11,126.9025495,37.44693607,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%252Foriginal,10,4,1069110883
현대셀프크리닝,서울 금천구 시흥동 842-10,서울 금천구 독산로 89,126.9056987,37.45529282,02-804-0255,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%253Foriginal,6,5,11665645
월드크리닝 코인월드 독산점,서울 금천구 독산동 302-21,서울 금천구 가산로3길 65,126.8918812,37.47216954,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%254Foriginal,7,5,51286334
행복셀프빨래방,서울 금천구 시흥동 819-2,서울 금천구 독산로 96,126.9058924,37.45591287,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%255Foriginal,3,3,966519972
24시 셀프빨래방,서울 금천구 독산동 900-16,서울 금천구 독산로108길 63,126.9074948,37.47992427,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%256Foriginal,6,5,1517362928
힐링워시,서울 금천구 시흥동 220-73,서울 금천구 탑골로 17,126.9109177,37.45185319,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%257Foriginal,3,3,2014107794
워시피플 금천시흥동점,서울 금천구 시흥동 987,서울 금천구 시흥대로 179,126.9018314,37.44991242,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%258Foriginal,7,6,1972199800
빨래B,서울 금천구 독산동 953,서울 금천구 시흥대로152길 11-43,126.9005493,37.47841754,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%259Foriginal,7,4,458355165
워시업코리아,서울 금천구 가산동 543-1,서울 금천구 서부샛길 606,126.8770095,37.47995413,02-867-2657,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%260Foriginal,8,4,1625634348
크리닝업 독산동점,서울 금천구 독산동 1140,서울 금천구 범안로 1136,126.8885226,37.46529351,02-868-0204,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%261Foriginal,8,5,1179899309
크린토피아 코인워시 당산동4가점,서울 영등포구 당산동4가 32-35,서울 영등포구 당산로38길 5,126.8989854,37.52908695,02-2677-7279,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%262Foriginal,8,5,499745050
크린토피아 코인워시 영등포아크로타워점,서울 영등포구 영등포동7가 204,서울 영등포구 국회대로54길 10,126.9062562,37.52389686,02-6409-9912,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%263Foriginal,8,3,954904719
크린토피아 코인워시 영등포청원점,서울 영등포구 영등포동6가 131-2,서울 영등포구 영신로44길 8,126.9024065,37.52216292,02-3667-8808,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%264Foriginal,5,4,26438899
크린토피아 코인워시 영등포양평역점,서울 영등포구 양평동3가 17-1,서울 영등포구 양산로7길 3,126.8871749,37.52565245,02-3667-8100,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%265Foriginal,8,5,1237861634
크린토피아 코인워시 영등포8가점,서울 영등포구 영등포동8가 42-1,서울 영등포구 영신로 228-6,126.9040559,37.52736125,02-2636-8582,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%266Foriginal,5,6,1912525219
크린토피아 코인워시 영등포신길보라매SK뷰점,서울 영등포구 신길동 522,,126.9183793,37.50151682,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%267Foriginal,9,6,1372902081
크린토피아 코인워시 신길센트럴자이점,서울 영등포구 신길동 337-214,서울 영등포구 신길로29길 17,126.9071395,37.50209777,02-848-2266,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%268Foriginal,4,4,1731905749
크린토피아 코인워시 당산공원점,서울 영등포구 당산동3가 558-3,서울 영등포구 선유동1로 50,126.8932294,37.52652394,02-2637-7156,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%269Foriginal,4,4,24061191
워시엔조이 구로디지털단지점,서울 영등포구 대림동 1126,서울 영등포구 시흥대로 595,126.903453,37.48608032,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%270Foriginal,5,5,1053815257
크린토피아 코인워시 GS신길주유소점,서울 영등포구 신길동 3632-2,서울 영등포구 신길로 74,126.9088543,37.49909876,02-833-5511,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%271Foriginal,8,3,1064868546
화이트365 영등포구청역점,서울 영등포구 당산동1가 185-26,서울 영등포구 영등포로25길 18,126.8984376,37.52254881,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%272Foriginal,7,6,130529355
크린토피아 코인워시 당산삼성점,서울 영등포구 당산동 121-41,서울 영등포구 버드나루로22길 5,126.9076085,37.53085997,02-2068-2776,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%273Foriginal,6,3,15848978
화이트365 선유도역점,서울 영등포구 양평동4가 123,서울 영등포구 양평로20길 3,126.8954414,37.53760552,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%274Foriginal,4,6,777596858
워시테리아 대림점,서울 영등포구 대림동 975-39,서울 영등포구 대림로8길 8,126.905234,37.49037417,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%275Foriginal,3,3,1230355911
더런드리 신길점,서울 영등포구 영등포동1가 31,서울 영등포구 경인로112길 13,126.9143976,37.51809608,010-5005-7345,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%276Foriginal,6,5,149341955
크린토피아 코인워시 동작우체국점,서울 동작구 신대방동 364-75,서울 동작구 여의대방로22바길 2,126.9229884,37.49759153,02-6671-1140,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%277Foriginal,6,6,21610964
크린토피아 코인워시 숭실대역점,서울 동작구 상도동 493-5,서울 동작구 상도로62길 13,126.9538083,37.49489647,02-816-1566,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%278Foriginal,5,4,24266477
크린토피아 코인워시 사당두성점,서울 동작구 사당동 120-1,서울 동작구 동작대로29길 69,126.9781092,37.48845316,02-536-3350,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%279Foriginal,5,3,413284248
크린토피아 코인워시365 상도스위트점,서울 동작구 상도동 351-5,서울 동작구 상도로15길 23,126.9333862,37.50193529,010-3306-4947,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%280Foriginal,8,3,1508499758
크린토피아 코인워시 사당역점,서울 동작구 사당동 1037-11,서울 동작구 사당로26길 130-3,126.9780399,37.47795099,02-522-3545,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%281Foriginal,6,6,16936882
화이트365 이수역점,서울 동작구 사당동 1015-21,서울 동작구 동작대로15길 65,126.9780477,37.48229385,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%282Foriginal,9,6,1602633395
워시엔조이 상도역점,서울 동작구 상도1동 434-2,서울 동작구 상도로41길 38,126.9512162,37.5023026,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%283Foriginal,9,6,275621484
워시엔조이 상도점,서울 동작구 상도동 289-23,서울 동작구 국사봉1길 137,126.9328827,37.49596854,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%284Foriginal,9,5,1746602283
크린토피아 코인워시 이수극동점,서울 동작구 사당동 105,서울 동작구 동작대로29길 119,126.97425,37.49195189,02-592-3346,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%285Foriginal,7,4,17722592
더런드리 노량진점,서울 동작구 노량진동 323,서울 동작구 만양로8길 50,126.9465736,37.51032314,02-812-7338,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%286Foriginal,3,6,18959674
화이트365 신대방삼거리역점,서울 동작구 상도동 299-58,서울 동작구 국사봉길 74,126.9306566,37.49658354,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%287Foriginal,8,4,438868701
크린업24 대방점,서울 동작구 대방동 387-1,서울 동작구 대방동15가길 23,126.9234932,37.5039061,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%288Foriginal,10,6,894369114
크린업24 성대시장점,서울 동작구 상도동 250-16,서울 동작구 성대로5길 2,126.9332415,37.499425,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%289Foriginal,9,4,27404020
크린업24 사당점,서울 동작구 사당동 269-15,서울 동작구 사당로16가길 49,126.9707524,37.48363658,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%290Foriginal,3,3,27245955
워시엔조이 신상도점,서울 동작구 상도동 210-203,서울 동작구 양녕로25길 9,126.9432665,37.49825173,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%291Foriginal,6,4,505288525
크린토피아 코인워시 신림문화의거리점,서울 관악구 신림동 1457-19,서울 관악구 신림동길 42,126.9241483,37.48685587,02-883-0458,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%292Foriginal,7,4,1292604184
크린토피아 코인워시 관악대학동점,서울 관악구 신림동 1536-11,서울 관악구 신림로17길 42,126.9362394,37.46885364,02-877-2999,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%293Foriginal,9,3,25116468
크린토피아 코인워시 신림성모성당점,서울 관악구 신림동 1418-20,서울 관악구 신림로68길 43,126.9316971,37.48651089,02-875-1616,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%294Foriginal,8,6,18223238
워시엔조이 신대방역점,서울 관악구 신림동 511-30,서울 관악구 남부순환로151길 54,126.9154269,37.48411089,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%295Foriginal,6,5,26469055
화이트365 낙성대역점,서울 관악구 봉천동 1686-27,서울 관악구 남부순환로 1929-9,126.9638357,37.47767719,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%296Foriginal,7,5,1264254607
화이트365 신림점,서울 관악구 신림동 1432-50,서울 관악구 신림로67길 14,126.9285462,37.48613781,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%297Foriginal,7,4,1476376834
화이트365 신대방역점,서울 관악구 신림동 480-2,서울 관악구 조원로 143,126.9181873,37.48573014,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%298Foriginal,3,4,1572970963
워시엔조이 신림역점,서울 관악구 신림동 1433-170,서울 관악구 관천로10길 4,126.9256925,37.48491428,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%299Foriginal,4,6,27563100
화이트365 관악신원점,서울 관악구 신림동 1606-4,서울 관악구 신원로3가길 6,126.927627,37.48139074,,https://img1.kakaocdn.net/relay/local/R680x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F198b0cfb3237d169fffc8c3a79864ecbf4c27980%300Foriginal,8,5,956718437
